Id,date,sessions_per_day,energy_per_day_kWh,avg_duration_min,avg_power_kW_day,dow,is_weekend,month,year,week,CH_SPEED,CH_TYPE,CON_TYPE,CP_CHARGE,USAGE_,OUTPUT1_kW,OUTPUT2_kW,lon,lat
50286,2019-03-27,5,42.75,25.2,24.906095875139354,Mi,FALSE,Mrz,2019,13,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-03-28,4,52.203,33.75,29.938234265734266,Do,FALSE,Mrz,2019,13,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-03-29,5,43.624,32.6,19.504664224664225,Fr,FALSE,Mrz,2019,13,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-03-30,6,45.547000000000004,17.333333333333332,20.986501455918336,Sa,FALSE,Mrz,2019,13,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-03-31,7,39.001999999999995,18.857142857142858,16.37279587873557,So,FALSE,Mrz,2019,13,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-01,6,74.156,27.5,27.019008728718347,Mo,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-02,3,15.221,19.333333333333332,25.245690789473684,Di,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-03,3,45.3,40.666666666666664,19.77809523809524,Mi,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-04,5,47.839999999999996,37.8,16.011679971009013,Do,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-05,1,9.8,43,13.674418604651164,Fr,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-06,4,24.86,23.75,21.29230681818182,Sa,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-07,6,50.088,25.666666666666668,22.689640033432728,So,FALSE,Apr,2019,14,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-08,9,109.194,30.555555555555557,22.89100375676773,Mo,FALSE,Apr,2019,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-13,4,64.924,27.75,35.39066666666667,Sa,FALSE,Apr,2019,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-14,5,44.16,18.2,25.479121625403458,So,FALSE,Apr,2019,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-15,8,87.725,36.375,17.286327844569225,Mo,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-16,10,125.675,27.9,28.93819968080415,Di,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-17,8,108.28,29.5,26.312488496048278,Mi,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-18,8,92.861,31.5,21.157440978538148,Do,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-19,8,99.05799999999999,34.125,22.4957311741163,Fr,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-20,8,105.381,26.625,30.894303186173147,Sa,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-21,9,87.562,18.333333333333332,28.217172462480928,So,FALSE,Apr,2019,16,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-22,4,72.46,101.75,21.055353046218485,Mo,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-23,6,39.628,40.166666666666664,19.239758369044083,Di,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-24,4,29.16,22.25,19.290535714285713,Mi,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-25,8,70.999,50.875,24.252301150121067,Do,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-26,6,49.614,26.166666666666668,18.73141278375149,Fr,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-27,7,111.58,32.857142857142854,30.45156313832673,Sa,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-28,6,72.456,21.833333333333332,34.481463740856846,So,FALSE,Apr,2019,17,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-29,7,43.706,26.285714285714285,16.44468895992132,Mo,FALSE,Apr,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-04-30,4,45.39,19.25,33.465,Di,FALSE,Apr,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-01,2,34.95,30.5,33.39857142857143,Mi,FALSE,Mai,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-02,4,36.295,30.75,23.635416666666668,Do,FALSE,Mai,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-03,7,66.904,30.857142857142858,20.347817516031803,Fr,FALSE,Mai,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-04,12,112.28,25.833333333333332,21.39978830322066,Sa,FALSE,Mai,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-05,7,80.435,27,25.893364998173183,So,FALSE,Mai,2019,18,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-06,3,27.64,22,31.303809523809527,Mo,FALSE,Mai,2019,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-07,5,47.32,21.2,26.93332411674347,Di,FALSE,Mai,2019,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-08,4,27.66,16.5,26.589554655870444,Mi,FALSE,Mai,2019,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-13,7,99.5,74.71428571428571,23.06480479148181,Mo,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-14,11,81.921,69.72727272727273,23.08799385482972,Di,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-15,9,71.84700000000001,30.22222222222222,17.545049307262016,Mi,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-16,1,4.62,16,17.325,Do,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-17,8,72.887,25.375,26.305539088362618,Fr,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-18,8,59.078,23.375,20.918129905808478,Sa,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-19,4,40.196,20.75,27.75046195652174,So,FALSE,Mai,2019,20,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-20,8,99.427,28.5,24.51936958874459,Mo,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-21,9,62.266,22.333333333333332,22.854754185788668,Di,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-22,7,76.38,37.285714285714285,21.853474754054684,Mi,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-23,10,97.144,33,19.01294699754771,Do,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-24,6,85.1,25.5,33.057006207548476,Fr,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-25,8,92.14999999999999,33.5,24.0128517337213,Sa,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-26,4,60.7,31.75,28.05133062383777,So,FALSE,Mai,2019,21,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-27,9,77.59100000000001,29.555555555555557,21.196408180858036,Mo,FALSE,Mai,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-28,8,79.08,23,27.40971862386543,Di,FALSE,Mai,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-29,4,80.53999999999999,34.5,32.18377329192546,Mi,FALSE,Mai,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-30,7,59.88,27.571428571428573,19.83726960260589,Do,FALSE,Mai,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-05-31,5,38.23,17,27.916778656126482,Fr,FALSE,Mai,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-01,2,45.9,34,40.608,Sa,FALSE,Jun,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-02,5,42.260999999999996,19.4,27.761893194524774,So,FALSE,Jun,2019,22,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-03,6,40.814,24,17.734391025641024,Mo,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-04,5,60.86,28.2,31.262614346985117,Di,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-05,9,49.87,17.88888888888889,16.70459132370897,Mi,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-06,4,29.221,63,15.231877413127412,Do,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-07,5,69.94,26.2,31.71084398666349,Fr,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-08,4,58.7,26,34.38161997885835,Sa,FALSE,Jun,2019,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-13,5,68.88,32.8,22.336058343911727,Do,FALSE,Jun,2019,24,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-14,3,39.22,36.666666666666664,21.34505747126437,Fr,FALSE,Jun,2019,24,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-15,7,53.51,23.571428571428573,25.87472896668549,Sa,FALSE,Jun,2019,24,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-16,3,42.36,28.666666666666668,28.248722002635045,So,FALSE,Jun,2019,24,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-17,5,37.76,25,17.422900097614058,Mo,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-18,8,87.38,24.25,25.938176980913823,Di,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-19,2,40.437,200,19.152085111290507,Mi,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-20,9,77.012,21.22222222222222,23.1791899288451,Do,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-21,5,60.92,31.2,21.42132871587462,Fr,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-22,11,137.334,23.90909090909091,33.72144911169009,Sa,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-23,2,18.770000000000003,21,27.166666666666668,So,FALSE,Jun,2019,25,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-24,5,53.83,36.2,19.344475935828875,Mo,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-25,7,63.577,43.142857142857146,16.653069759733356,Di,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-26,7,61.089999999999996,24.142857142857142,19.476278427004473,Mi,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-27,8,64.59,21.75,23.60337549051241,Do,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-28,3,26.32,17.333333333333332,30.186297760210806,Fr,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-29,3,28.96,17.333333333333332,34.4875,Sa,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-06-30,7,90.987,34.57142857142857,20.991131024291324,So,FALSE,Jun,2019,26,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-01,4,27.633,18.25,24.811522267206477,Mo,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-02,5,68.73,28.4,26.766303407309625,Di,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-03,5,27.365000000000002,18.4,18.994325848064978,Mi,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-04,10,71.912,26.8,16.394545087788085,Do,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-05,4,58.05,31,30.463226797505502,Fr,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-06,8,50.004,34.875,12.67334989143582,Sa,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-07,6,69.815,23.666666666666668,25.77809829059829,So,FALSE,Jul,2019,27,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-08,5,50.321,21.4,24.912254475703325,Mo,FALSE,Jul,2019,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-13,7,72.949,21.714285714285715,24.733788638262322,Sa,FALSE,Jul,2019,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-14,4,53.14,23,36.057792207792204,So,FALSE,Jul,2019,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-15,4,25.400000000000002,15,22.63310606060606,Mo,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-16,3,27.31,18.666666666666668,28.28430735930736,Di,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-17,6,49.68,32.666666666666664,14.787431946297827,Mi,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-18,6,75.342,40,22.7082587161942,Do,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-19,8,50.25,19.375,19.93891294132069,Fr,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-20,4,54.581,37.25,21.83390288060304,Sa,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-21,6,84.27,32.833333333333336,27.117170040485828,So,FALSE,Jul,2019,29,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-22,5,51.464999999999996,25,21.6549222734255,Mo,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-23,6,81.09,25.666666666666668,31.686432447397564,Di,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-24,7,88.82000000000001,23.428571428571427,30.978789529996398,Mi,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-25,7,38.96,15.428571428571429,25.275925202616932,Do,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-26,9,113.118,24.88888888888889,32.03767340915262,Fr,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-27,11,84.979,19.09090909090909,24.873460616405524,Sa,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-28,11,125.927,21.363636363636363,33.80287966578876,So,FALSE,Jul,2019,30,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-29,13,153.116,25.53846153846154,30.105773082954197,Mo,FALSE,Jul,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-30,6,77,31.833333333333332,26.661495487259465,Di,FALSE,Jul,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-07-31,5,52.870000000000005,22.6,28.2309079156138,Mi,FALSE,Jul,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-01,5,41.15,18.2,28.529020493572922,Do,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-02,5,89.88,34.4,28.537308830704177,Fr,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-03,10,137.23000000000002,35.5,24.653545749699102,Sa,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-04,5,42.089999999999996,20.2,28.28978187042842,So,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-05,9,120.942,45.55555555555556,27.727976454682985,Mo,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-06,7,101.13000000000001,30,29.421392465404292,Di,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-07,8,88.19,32,22.86460947204969,Mi,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
50286,2019-08-08,9,71.53399999999999,21.88888888888889,22.48479318777191,Do,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.478890909148607,56.386376912959186
